data_completeness,signal_noise,context_volatility,tool_availability,conflicting_information,communication_preference,social_risk,episode_id,perturbation,perturbed,risk,condition,success,unsafe,confidence,time_min,interventions,escalation_correct,tool_reliable,cost,gateway_block,transition,state,autonomous,escalation_needed
Missing observations,Low,Static,API failure,Absent,Explicit,Low,113,contradictory records,1,1.0,B4,1,0,0.7345723333853287,19.258643754348753,1.3607890453677354,1,1,23.638050658488396,1,forced reduction,A1,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,114,unavailable specialists,0,0.8400000000000001,B1,0,0,0.547197337255457,47.64741111297951,2.39089490506296,0,1,32.81552349656472,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,114,unavailable specialists,0,0.8400000000000001,B2,0,0,0.5348705833974299,25.728143912722242,0.9648378748248093,1,1,17.942528618028,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,114,unavailable specialists,0,0.8400000000000001,B3,1,0,0.971762951178138,16.426877548344986,1.0657843185713864,1,1,20.017700343733388,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,114,unavailable specialists,0,0.8400000000000001,B4,0,0,0.6797606194171775,17.948525105824366,1.1837540626495666,1,1,22.769137857215455,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,115,scheduling conflicts,1,1.1600000000000001,B1,0,0,0.4262103188151708,53.074294850759046,3.313076502621569,1,1,36.75474154203762,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,115,scheduling conflicts,1,1.1600000000000001,B2,0,0,0.4769054451540857,26.79691575010006,1.7786811228768336,1,1,19.856330636220324,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,115,scheduling conflicts,1,1.1600000000000001,B3,1,0,0.7209606052576489,20.046302247240682,1.0055658882837748,0,0,21.429465542751878,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,115,scheduling conflicts,1,1.1600000000000001,B4,1,0,0.652775849179478,18.671691576330222,1.4107665837362102,1,1,23.481490312783873,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,116,API failures,0,1.0,B1,0,0,0.42475958964416044,52.723294325616045,2.442243074327577,0,1,35.03982115054838,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,116,API failures,0,1.0,B2,0,0,0.606385304990898,24.251289515443354,1.395059291026596,1,0,18.096648320334083,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,116,API failures,0,1.0,B3,1,0,0.8753689512451582,13.974360936336126,0.5543952643409406,0,0,18.067143069074866,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,116,API failures,0,1.0,B4,0,0,0.6973001415589039,17.503456656878193,1.004872467903674,1,1,22.260222238115453,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,117,duplicate tasks,1,1.3199999999999998,B1,1,0,0.4505104531583184,49.750428981489705,2.5469399949067606,1,1,33.97967216305784,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,117,duplicate tasks,1,1.3199999999999998,B2,0,1,0.38591077374529004,31.08255428214121,1.9960368482866093,1,0,22.047539125415206,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,117,duplicate tasks,1,1.3199999999999998,B3,1,0,0.7086736119110274,20.79418716932095,1.156365596542746,0,0,22.01501668489174,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,117,duplicate tasks,1,1.3199999999999998,B4,1,0,0.627843342915393,19.1225248812689,1.3625809979468766,1,1,23.584106246437315,0,forced reduction,A1,0,1
Missing observations,Low,Static,API failure,Present,Explicit,High,118,ambiguous preferences,0,1.16,B1,0,1,0.48022199496656404,50.80125358990348,2.513895221517802,0,0,34.361537906491506,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,High,118,ambiguous preferences,0,1.16,B2,0,0,0.5517046314075291,28.891258603695082,1.5812939010584983,1,0,20.380657635457233,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,High,118,ambiguous preferences,0,1.16,B3,0,0,0.6835373269858847,14.762662009881174,0.5105424419655896,0,1,18.31929443968815,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Explicit,High,118,ambiguous preferences,0,1.16,B4,1,0,0.8194158498139889,23.351594356383377,1.259113251269935,0,1,25.1740734819669,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,119,policy conflicts,1,1.48,B1,0,0,0.3672606966774582,54.36328861239457,3.0954736442203963,1,1,36.904433776802435,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,119,policy conflicts,1,1.48,B2,0,1,0.4305982685103032,35.28657812503513,2.242301555375233,0,0,24.256505612190175,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,119,policy conflicts,1,1.48,B3,1,1,0.7050290487368229,19.058331215670016,1.255308258148023,1,0,21.464053975247847,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,119,policy conflicts,1,1.48,B4,1,0,0.7108058609199002,23.62625716300103,1.1080841839743545,1,1,25.017579539614268,0,forced reduction,A1,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,120,distribution shifts,0,1.3199999999999998,B1,0,0,0.4052465913430462,50.088144771649425,2.639019961061321,1,1,34.28725673400314,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,120,distribution shifts,0,1.3199999999999998,B2,0,0,0.5562271860276422,25.633231643913927,1.7047351714621757,1,1,19.234480599075766,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,120,distribution shifts,0,1.3199999999999998,B3,1,0,0.8812706739592634,16.968057603786963,0.7491488320923827,1,0,19.67505209135681,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,120,distribution shifts,0,1.3199999999999998,B4,1,0,0.7024489270870122,16.92860731774941,1.1118020318750563,1,1,22.211258730829854,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,121,stale data,1,0.95,B1,1,0,0.4792434044102858,50.722675807834214,2.9128619358234538,0,1,35.04667532377259,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,121,stale data,1,0.95,B2,0,0,0.5064510778501434,32.56076346008911,1.8051996301451116,0,1,22.324879987498626,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,121,stale data,1,0.95,B3,0,0,0.6147388685473729,19.895928823376096,0.7932063499404396,0,0,20.984061535710747,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,121,stale data,1,0.95,B4,1,0,0.6699169429947301,21.393492269670258,0.5441531542907523,1,1,23.06474243098486,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,122,missing observations,0,0.79,B1,0,0,0.5576210376332837,42.23380285903797,2.343837006954459,0,1,30.457103813313974,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,122,missing observations,0,0.79,B2,1,0,0.7028777123827078,22.035260354232015,1.6734891976809692,1,0,17.66708990460319,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,122,missing observations,0,0.79,B3,1,1,0.8563915758400515,13.312598392534225,0.7303663653967765,0,0,18.10595078257857,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,122,missing observations,0,0.79,B4,1,0,0.7866546374062874,13.401415623339517,0.8912218504773614,1,1,20.332793892661844,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,123,contradictory records,1,1.1099999999999999,B1,0,0,0.30734879247084085,56.58462743255419,2.731191372445814,1,1,37.181687992075226,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,123,contradictory records,1,1.1099999999999999,B2,0,0,0.4839890057691875,27.566046422549103,1.541433734221218,0,1,19.752320219068814,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,123,contradictory records,1,1.1099999999999999,B3,1,1,0.7875956685058713,17.79173689139714,1.0442875876048043,1,0,20.552247152075445,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,123,contradictory records,1,1.1099999999999999,B4,0,0,0.5787296583296433,23.761295112654228,1.239695355524006,1,1,25.311195587257984,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,124,unavailable specialists,0,0.95,B1,0,0,0.46801741280367004,42.47558237093605,2.885349663386603,1,1,31.53337398988903,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,124,unavailable specialists,0,0.95,B2,1,0,0.6538534640330079,28.214293066631463,1.5691435803711853,1,1,20.07446153265335,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,124,unavailable specialists,0,0.95,B3,0,0,0.7315311730919765,13.64376493040688,0.6202856750785459,1,1,18.04689548591227,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,124,unavailable specialists,0,0.95,B4,1,0,0.7449635010287683,19.723442079372376,1.239772231592316,1,1,23.615435690202563,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,125,scheduling conflicts,1,1.27,B1,0,1,0.36409342881353335,52.97664386742682,2.722251653042102,1,0,35.650243399795045,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,125,scheduling conflicts,1,1.27,B2,0,0,0.4236926993303432,30.388543284671808,2.140955987355971,1,1,22.016908956802908,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,125,scheduling conflicts,1,1.27,B3,0,0,0.5721378384136311,20.05494695863939,0.9939049303915065,1,0,21.412106597333256,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,125,scheduling conflicts,1,1.27,B4,1,0,0.6398805916869712,25.076549716051343,1.2443918425280613,1,0,25.872056197292075,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,126,API failures,0,1.1099999999999999,B1,0,0,0.4824349125801558,48.312749792641554,2.5028710181131877,0,1,33.29652274551319,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,126,API failures,0,1.1099999999999999,B2,0,0,0.5891166319751715,24.87525504410594,1.6305701306446212,1,1,18.782633353684812,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,126,API failures,0,1.1099999999999999,B3,1,0,0.9431294329886366,17.34972642060488,0.3952851772791915,1,1,19.198398415756593,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,126,API failures,0,1.1099999999999999,B4,0,0,0.6358330813922827,12.475636950711918,1.1200099529970446,1,0,20.355785434693686,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,127,duplicate tasks,1,1.4299999999999997,B1,0,0,0.3671502526300014,51.8617204793168,2.7758964825495966,1,1,35.27853626990233,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,127,duplicate tasks,1,1.4299999999999997,B2,1,0,0.5277403319407374,29.351919299779247,2.0463842210613286,1,1,21.411297703817674,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,127,duplicate tasks,1,1.4299999999999997,B3,1,0,0.6830029315651088,16.892914017733375,0.8970456712888353,0,1,19.90970609576792,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,127,duplicate tasks,1,1.4299999999999997,B4,0,0,0.42049351074934704,26.42341392452908,1.4737877498054974,1,1,26.850651797952104,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,128,ambiguous preferences,0,1.2699999999999998,B1,0,0,0.4859271000873762,46.99080661617561,2.863146061441558,0,1,33.38980168938856,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,128,ambiguous preferences,0,1.2699999999999998,B2,1,0,0.6550550823736562,25.41352207348678,1.5773528044257639,1,1,18.912914318830822,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,128,ambiguous preferences,0,1.2699999999999998,B3,1,1,0.9285081585739738,15.738973334756352,1.368800723645529,0,0,20.274210103159618,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,128,ambiguous preferences,0,1.2699999999999998,B4,0,0,0.6541508632658418,17.535718089078433,0.7737289193362357,1,1,21.857713652218166,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,129,policy conflicts,1,1.29,B1,0,0,0.33955324051202035,51.34769882386652,2.3647432643159743,1,1,34.32257138179269,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,129,policy conflicts,1,1.29,B2,0,1,0.3493501384445187,26.283609274530217,1.856214468486146,1,0,19.780301938577754,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,129,policy conflicts,1,1.29,B3,0,0,0.5447335270669551,18.2155190058405,0.8323568367663845,0,1,20.3487602886325,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,129,policy conflicts,1,1.29,B4,1,0,0.7217273855504089,17.53336620980261,1.7261048798391134,1,0,23.5710025918275,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,130,distribution shifts,0,1.13,B1,1,0,0.6253690754195154,49.19583221582229,2.609698239515959,1,1,33.85970636177409,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,130,distribution shifts,0,1.13,B2,1,0,0.6773372188165518,22.448327625664305,1.7393484128457823,1,1,17.959124745901416,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,130,distribution shifts,0,1.13,B3,0,1,0.685235104632738,13.840152109739574,0.6258158089878819,0,0,18.13933234226881,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,130,distribution shifts,0,1.13,B4,1,0,0.8330378266681959,17.504582679686248,1.2290789412365095,1,1,22.664266819693943,1,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,131,stale data,1,1.4499999999999997,B1,0,0,0.26426636092444666,53.67575168617742,2.8740144121201796,1,1,36.21704165001084,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,131,stale data,1,1.4499999999999997,B2,1,0,0.5511981191059154,26.692809604196974,2.1430312806877883,1,1,20.468436339000746,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,131,stale data,1,1.4499999999999997,B3,1,1,0.7944416553532634,21.653080351636262,0.9447801547921032,0,0,21.994898026313013,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,131,stale data,1,1.4499999999999997,B4,1,0,0.6669113812928193,24.942487734915453,1.56249969015354,1,1,26.38834429094086,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,132,missing observations,0,1.2899999999999998,B1,0,0,0.5091696951645578,52.39289605606137,2.5990205129831434,1,1,35.18325326691543,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,132,missing observations,0,1.2899999999999998,B2,0,0,0.5019915169415301,28.242702100062203,1.5183055138276493,1,0,19.994884806915895,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,132,missing observations,0,1.2899999999999998,B3,1,0,0.8010703292234334,15.849042450884161,0.7238764640414251,0,0,19.15957546464591,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,132,missing observations,0,1.2899999999999998,B4,1,0,0.7666407440766543,14.454564300968423,1.1479387331293873,1,1,21.237206726039634,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,133,contradictory records,1,1.6099999999999999,B1,0,1,0.33002205162729464,52.91553489875042,3.2014715924824233,1,0,36.48717352394354,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,133,contradictory records,1,1.6099999999999999,B2,0,0,0.43276688816138154,27.741784946768593,2.1834691777542146,1,1,20.981794197600397,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,133,contradictory records,1,1.6099999999999999,B3,0,1,0.5419389387166516,19.782070179718687,0.9511974182520775,1,0,21.220624828335584,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,133,contradictory records,1,1.6099999999999999,B4,1,0,0.5848932123324685,24.242164575940937,1.8062953146171599,1,1,26.53304068820608,1,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,134,unavailable specialists,0,1.45,B1,1,0,0.5738436148416667,48.9567922224738,2.8388923628859577,1,1,34.17185898663372,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,134,unavailable specialists,0,1.45,B2,0,0,0.546724606664373,26.384665551476726,1.7177918904805627,1,1,19.573584934485236,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,134,unavailable specialists,0,1.45,B3,1,0,0.8249604110831059,19.790423458086313,0.8354994112537281,1,1,21.01587679265296,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,134,unavailable specialists,0,1.45,B4,0,0,0.5846439970480902,20.72250529585782,1.0384970236732005,0,1,23.672746866872043,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,135,scheduling conflicts,1,1.77,B1,1,0,0.44594944582416207,59.264314694039214,3.1522970525634406,1,1,39.065146866110666,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,135,scheduling conflicts,1,1.77,B2,0,0,0.39671795284322786,34.398843089069985,2.250354626441692,1,1,23.89815242500444,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,135,scheduling conflicts,1,1.77,B3,0,1,0.493271385362298,23.729015671005786,1.041692917716388,0,0,23.041233833711928,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,135,scheduling conflicts,1,1.77,B4,0,1,0.3842398317948305,22.565345416280014,2.048631389803242,0,0,26.264981576483443,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,136,API failures,0,1.6099999999999999,B1,0,0,0.3893747403009983,52.65416816512593,2.823794454023471,1,1,35.69758064659514,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,136,API failures,0,1.6099999999999999,B2,1,0,0.6760731324964631,30.114361683563633,2.278886725435373,1,1,22.150028012880398,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,136,API failures,0,1.6099999999999999,B3,0,0,0.7243035919026812,19.550878359504434,0.9944688071329818,0,0,21.20141276383123,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,136,API failures,0,1.6099999999999999,B4,0,0,0.5271855184632311,26.109233323250326,1.4001288608465956,1,1,26.586109945289007,0,hold,A1,0,1
